date_releve,reference,marque,modele,finition,titre,condition,apport,energie,transmission,km,prix_mensuel,url
2026-09-15T14:43:18,ves00448930,volkswagen,tiguan-iii,15-etsi-150ch-dsg7-elegance,VOLKSWAGEN Tiguan III 1.5 eTSI 150ch DSG7 Elegance,occasion,SANS APPORT,Hybride,Automatique,7049,512,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/15-etsi-150ch-dsg7-elegance-ves00448930?apport=sans
2026-09-15T14:43:18,ves00460727,cupra,leon,20-tdi-150-ch-dsg7-v,CUPRA Leon 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,28361,512,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon/20-tdi-150-ch-dsg7-v-ves00460727?apport=sans
2026-09-15T14:43:18,ves00440993,citroen,berlingo-iii,taille-m-bluehdi-130-ss-eat8-max,SANS APPORT CITROEN Berlingo III Taille M BlueHDi 130 S&S EAT8 Max,,,Diesel,Automatique,10,513,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/berlingo-iii/taille-m-bluehdi-130-ss-eat8-max-ves00440993?apport=sans
2026-09-15T14:43:18,ves00457546,byd,seal-u,15l-dm-i-218-ch-phev-comfort,SANS APPORT BYD SEAL U 1.5l DM-i 218 ch PHEV Comfort,,,Hybride rechargeable,Automatique,100,514,https://auto-dispo.cic-leasing.fr/leasing-voiture/byd/seal-u/15l-dm-i-218-ch-phev-comfort-ves00457546?apport=sans
2026-09-15T14:43:18,ves00439311,volkswagen,t-roc,15-etsi-evo2-hybrid-150-ch-dsg7-r-line,SANS APPORT VOLKSWAGEN T-ROC 1.5 eTSI EVO2 Hybrid 150 ch DSG7 R-Line,,,Essence,Automatique,10,514,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-etsi-evo2-hybrid-150-ch-dsg7-r-line-ves00439311?apport=sans
2026-09-15T14:43:18,ves00431029,cupra,terramar,15-etsi-hybrid-150-ch-dsg7-v,SANS APPORT CUPRA TERRAMAR 1.5 eTSI Hybrid 150 ch DSG7 V,,,Hybride,Automatique,100,514,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/terramar/15-etsi-hybrid-150-ch-dsg7-v-ves00431029?apport=sans
2026-09-15T14:43:18,ves00458779,cupra,leon,20-tdi-150-ch-dsg7-v,CUPRA Leon 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,29764,514,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon/20-tdi-150-ch-dsg7-v-ves00458779?apport=sans
2026-09-15T14:43:18,ves00458760,cupra,leon,20-tdi-150-ch-dsg7-v,CUPRA Leon 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,29204,514,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon/20-tdi-150-ch-dsg7-v-ves00458760?apport=sans
2026-09-15T14:43:18,ves00448400,volkswagen,t-roc,15-etsi-evo2-hybrid-150-ch-dsg7-r-line,SANS APPORT VOLKSWAGEN T-ROC 1.5 eTSI EVO2 Hybrid 150 ch DSG7 R-Line,,,Essence,Automatique,10,515,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-etsi-evo2-hybrid-150-ch-dsg7-r-line-ves00448400?apport=sans
2026-09-15T14:43:18,ves00451357,bmw,serie-1-f70,120d-163-ch-dkg7-m-sport,BMW Série 1 F70 120d 163 ch DKG7 M Sport,occasion,SANS APPORT,Diesel,Automatique,25639,516,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/serie-1-f70/120d-163-ch-dkg7-m-sport-ves00451357?apport=sans
2026-09-15T14:43:18,ves00443013,ds,ds7,bluehdi-130-eat8-performance-line,SANS APPORT DS DS7 BlueHDi 130 EAT8 Performance Line,,,Diesel,Automatique,10,516,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds7/bluehdi-130-eat8-performance-line-ves00443013?apport=sans
2026-09-15T14:43:18,ves00439341,volkswagen,t-roc,15-etsi-evo2-hybrid-150-ch-dsg7-r-line,SANS APPORT VOLKSWAGEN T-ROC 1.5 eTSI EVO2 Hybrid 150 ch DSG7 R-Line,,,Essence,Automatique,10,516,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-etsi-evo2-hybrid-150-ch-dsg7-r-line-ves00439341?apport=sans
2026-09-15T14:43:18,ves00435363,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,10,516,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00435363?apport=sans
2026-09-15T14:43:18,ves00458628,cupra,leon-sportourer,20-tdi-150-ch-dsg7-v,CUPRA Leon Sportourer 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,22623,516,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon-sportourer/20-tdi-150-ch-dsg7-v-ves00458628?apport=sans
2026-09-15T14:43:18,ves00449161,hyundai,tucson-iv,16-t-gdi-239-hybrid-bva6-n-line-executive,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 Hybrid BVA6 N Line Executive,,,Hybride,Automatique,10,517,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-hybrid-bva6-n-line-executive-ves00449161?apport=sans
2026-09-15T14:43:18,ves00449167,hyundai,tucson-iv,16-t-gdi-239-htrac-hybrid-bva6-n-line-executive,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 HTRAC Hybrid BVA6 N Line Executive,,,Hybride,Automatique,10,517,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-htrac-hybrid-bva6-n-line-executive-ves00449167?apport=sans
2026-09-15T14:43:18,ves00444514,mini,cooper,156-ch-dkg7-c-jcw,MINI COOPER 156 ch DKG7 C JCW,occasion,SANS APPORT,Essence,Automatique,14363,517,https://auto-dispo.cic-leasing.fr/leasing-voiture/mini/cooper/156-ch-dkg7-c-jcw-ves00444514?apport=sans
2026-09-15T14:43:18,ves00460734,cupra,leon-sportourer,20-tdi-150-ch-dsg7-v,CUPRA Leon Sportourer 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,19005,517,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon-sportourer/20-tdi-150-ch-dsg7-v-ves00460734?apport=sans
2026-09-15T14:43:18,ves00460729,cupra,leon-sportourer,20-tdi-150-ch-dsg7-v,CUPRA Leon Sportourer 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,19251,518,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon-sportourer/20-tdi-150-ch-dsg7-v-ves00460729?apport=sans
2026-09-15T14:43:18,ves00431170,volkswagen,tiguan-iii,15-etsi-130ch-dsg7-life-plus,SANS APPORT VOLKSWAGEN Tiguan III 1.5 eTSI 130ch DSG7 Life Plus,,,Essence,Automatique,10,518,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/15-etsi-130ch-dsg7-life-plus-ves00431170?apport=sans
2026-09-15T14:43:18,ves00456731,cupra,leon-sportourer,20-tdi-150-ch-dsg7-v,CUPRA Leon Sportourer 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,18411,518,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon-sportourer/20-tdi-150-ch-dsg7-v-ves00456731?apport=sans
2026-09-15T14:43:18,ves00397949,audi,a3-sportback-iv,tfsi-mild-hybrid-150-s-tronic-7-s-line,SANS APPORT AUDI A3 Sportback IV TFSI Mild Hybrid 150 S tronic 7 S line,,,Essence,Automatique,10,519,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-mild-hybrid-150-s-tronic-7-s-line-ves00397949?apport=sans
2026-09-15T14:43:18,ves00434577,peugeot,rifter,m-bluehdi-130-ss-eat8-5pl-gt,SANS APPORT PEUGEOT Rifter M BlueHDi 130 S&S EAT8 5pl GT,,,Diesel,Automatique,10,519,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/rifter/m-bluehdi-130-ss-eat8-5pl-gt-ves00434577?apport=sans
2026-09-15T14:43:18,ves00453002,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,10,520,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00453002?apport=sans
2026-09-15T14:43:18,ves00451061,cupra,leon,20-tdi-150-ch-dsg7-v,CUPRA Leon 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,29500,520,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon/20-tdi-150-ch-dsg7-v-ves00451061?apport=sans
2026-09-15T14:43:18,ves00458640,cupra,leon,20-tdi-150-ch-dsg7-v,CUPRA Leon 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,25867,520,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon/20-tdi-150-ch-dsg7-v-ves00458640?apport=sans
2026-09-15T14:43:18,ves00458668,cupra,leon,20-tdi-150-ch-dsg7-v,CUPRA Leon 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,23148,521,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon/20-tdi-150-ch-dsg7-v-ves00458668?apport=sans
2026-09-15T14:43:18,ves00443066,nissan,qashqai-iii,hybrid-e-power-gen3-205-ch-n-design,SANS APPORT NISSAN QASHQAI III Hybrid e-Power Gen3 205 ch N-Design,,,Hybride,Automatique,10,522,https://auto-dispo.cic-leasing.fr/leasing-voiture/nissan/qashqai-iii/hybrid-e-power-gen3-205-ch-n-design-ves00443066?apport=sans
2026-09-15T14:43:18,ves00458623,cupra,leon,20-tdi-150-ch-dsg7-v,CUPRA Leon 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,27168,522,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon/20-tdi-150-ch-dsg7-v-ves00458623?apport=sans
2026-09-15T14:43:18,ves00448457,volkswagen,t-roc,15-etsi-evo2-hybrid-150-ch-dsg7-r-line,SANS APPORT VOLKSWAGEN T-ROC 1.5 eTSI EVO2 Hybrid 150 ch DSG7 R-Line,,,Essence,Automatique,10,522,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-etsi-evo2-hybrid-150-ch-dsg7-r-line-ves00448457?apport=sans
2026-09-15T14:43:18,ves00403838,peugeot,rifter,m-bluehdi-130-ss-eat8-5pl-gt,SANS APPORT PEUGEOT Rifter M BlueHDi 130 S&S EAT8 5pl GT,,,Diesel,Automatique,10,522,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/rifter/m-bluehdi-130-ss-eat8-5pl-gt-ves00403838?apport=sans
2026-09-15T14:43:18,ves00458655,cupra,leon-sportourer,20-tdi-150-ch-dsg7-v,CUPRA Leon Sportourer 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,19731,522,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon-sportourer/20-tdi-150-ch-dsg7-v-ves00458655?apport=sans
2026-09-15T14:43:18,ves00453274,bmw,serie-2,gran-coupe-216-122-ch-dkg7-m-sport,BMW SERIE 2 Gran Coupe 216 122 ch DKG7 M Sport,occasion,SANS APPORT,Essence,Automatique,29991,523,https://auto-dispo.cic-leasing.fr/leasing-voiture/bmw/serie-2/gran-coupe-216-122-ch-dkg7-m-sport-ves00453274?apport=sans
2026-09-15T14:43:18,ves00406120,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,100,523,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00406120?apport=sans
2026-09-15T14:43:18,ves00444512,mini,cooper,156-ch-dkg7-c-jcw,MINI COOPER 156 ch DKG7 C JCW,occasion,SANS APPORT,Essence,Automatique,15822,523,https://auto-dispo.cic-leasing.fr/leasing-voiture/mini/cooper/156-ch-dkg7-c-jcw-ves00444512?apport=sans
2026-09-15T14:43:18,ves00444513,mini,cooper,156-ch-dkg7-c-jcw,MINI COOPER 156 ch DKG7 C JCW,occasion,SANS APPORT,Essence,Automatique,17361,523,https://auto-dispo.cic-leasing.fr/leasing-voiture/mini/cooper/156-ch-dkg7-c-jcw-ves00444513?apport=sans
2026-09-15T14:43:18,ves00459047,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,100,524,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00459047?apport=sans
2026-09-15T14:43:18,ves00413320,volkswagen,t-roc,20-tdi-150-start-stop-dsg7-life-plus,SANS APPORT VOLKSWAGEN T-Roc 2.0 TDI 150 Start/Stop DSG7 Life Plus,,,Diesel,Automatique,10,525,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/20-tdi-150-start-stop-dsg7-life-plus-ves00413320?apport=sans
2026-09-15T14:43:18,ves00446263,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,10,525,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00446263?apport=sans
2026-09-15T14:43:18,ves00458761,cupra,leon,20-tdi-150-ch-dsg7-v,CUPRA Leon 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,17590,526,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/leon/20-tdi-150-ch-dsg7-v-ves00458761?apport=sans
2026-09-15T14:43:18,ves00430709,cupra,formentor,20-tdi-150-ch-dsg7-v,SANS APPORT CUPRA Formentor 2.0 TDI 150 ch DSG7 V,,,Diesel,Automatique,10,527,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/formentor/20-tdi-150-ch-dsg7-v-ves00430709?apport=sans
2026-09-15T14:43:18,ves00452997,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,10,528,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00452997?apport=sans
2026-09-15T14:43:18,ves00448981,nissan,qashqai-iii,hybrid-e-power-gen3-205-ch-n-design,SANS APPORT NISSAN QASHQAI III Hybrid e-Power Gen3 205 ch N-Design,,,Hybride,Automatique,10,529,https://auto-dispo.cic-leasing.fr/leasing-voiture/nissan/qashqai-iii/hybrid-e-power-gen3-205-ch-n-design-ves00448981?apport=sans
2026-09-15T14:43:18,ves00412522,cupra,formentor,20-tdi-150-ch-dsg7-v,CUPRA Formentor 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,1047,529,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/formentor/20-tdi-150-ch-dsg7-v-ves00412522?apport=sans
2026-09-15T14:43:18,ves00395296,volkswagen,t-roc,20-tdi-150-start-stop-dsg7-vw-edition,SANS APPORT VOLKSWAGEN T-Roc 2.0 TDI 150 Start/Stop DSG7 VW Edition,,,Diesel,Automatique,100,534,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/20-tdi-150-start-stop-dsg7-vw-edition-ves00395296?apport=sans
2026-09-15T14:43:18,ves00445548,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,10,534,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00445548?apport=sans
2026-09-15T14:43:18,ves00435785,peugeot,rifter,m-bluehdi-130-ss-eat8-5pl-gt,SANS APPORT PEUGEOT Rifter M BlueHDi 130 S&S EAT8 5pl GT,,,Diesel,Automatique,10,534,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/rifter/m-bluehdi-130-ss-eat8-5pl-gt-ves00435785?apport=sans
2026-09-15T14:43:18,ves00395303,volkswagen,t-roc,20-tdi-150-start-stop-dsg7-vw-edition,SANS APPORT VOLKSWAGEN T-Roc 2.0 TDI 150 Start/Stop DSG7 VW Edition,,,Diesel,Automatique,100,534,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/20-tdi-150-start-stop-dsg7-vw-edition-ves00395303?apport=sans
2026-09-15T14:43:18,ves00437252,peugeot,rifter,m-bluehdi-130-ss-eat8-5pl-gt,SANS APPORT PEUGEOT Rifter M BlueHDi 130 S&S EAT8 5pl GT,,,Diesel,Automatique,10,535,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/rifter/m-bluehdi-130-ss-eat8-5pl-gt-ves00437252?apport=sans
2026-09-15T14:43:18,ves00451763,hyundai,tucson-iv,16-t-gdi-239-hybrid-bva6-executive,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 Hybrid BVA6 Executive,,,Hybride,Automatique,10,536,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-hybrid-bva6-executive-ves00451763?apport=sans
2026-09-15T14:43:18,ves00411351,cupra,formentor,20-tdi-150-ch-dsg7-v,SANS APPORT CUPRA Formentor 2.0 TDI 150 ch DSG7 V,,,Diesel,Automatique,10,536,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/formentor/20-tdi-150-ch-dsg7-v-ves00411351?apport=sans
2026-09-15T14:43:18,ves00459812,byd,seal-u,15l-dm-i-218-ch-phev-comfort,SANS APPORT BYD SEAL U 1.5l DM-i 218 ch PHEV Comfort,,,Hybride rechargeable,Automatique,100,536,https://auto-dispo.cic-leasing.fr/leasing-voiture/byd/seal-u/15l-dm-i-218-ch-phev-comfort-ves00459812?apport=sans
2026-09-15T14:43:18,ves00454545,audi,a3-sportback-iv,tfsi-mild-hybrid-150-s-tronic-7-s-line,SANS APPORT AUDI A3 Sportback IV TFSI Mild Hybrid 150 S tronic 7 S line,,,Essence,Automatique,10,536,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-mild-hybrid-150-s-tronic-7-s-line-ves00454545?apport=sans
2026-09-15T14:43:18,ves00412791,mercedes,cla-shooting-brake,200-7g-dct-amg-line,MERCEDES CLA SHOOTING BRAKE 200 7G-DCT AMG Line,occasion,SANS APPORT,Essence,Automatique,7242,537,https://auto-dispo.cic-leasing.fr/leasing-voiture/mercedes/cla-shooting-brake/200-7g-dct-amg-line-ves00412791?apport=sans
2026-09-15T14:43:18,ves00411350,cupra,formentor,20-tdi-150-ch-dsg7-v,SANS APPORT CUPRA Formentor 2.0 TDI 150 ch DSG7 V,,,Diesel,Automatique,10,537,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/formentor/20-tdi-150-ch-dsg7-v-ves00411350?apport=sans
2026-09-15T14:43:18,ves00459038,renault,rafale,e-tech-full-hybrid-200-ch-esprit-alpine,SANS APPORT RENAULT Rafale E-Tech full hybrid 200 ch esprit Alpine,,,Hybride,Automatique,100,542,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/rafale/e-tech-full-hybrid-200-ch-esprit-alpine-ves00459038?apport=sans
2026-09-15T14:43:18,ves00451765,hyundai,tucson-iv,16-t-gdi-239-hybrid-bva6-executive,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 Hybrid BVA6 Executive,,,Hybride,Automatique,10,542,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-hybrid-bva6-executive-ves00451765?apport=sans
2026-09-15T14:43:18,ves00455193,audi,a3-sportback-iv,tfsi-mild-hybrid-150-s-tronic-7-s-line,SANS APPORT AUDI A3 Sportback IV TFSI Mild Hybrid 150 S tronic 7 S line,,,Essence,Automatique,10,543,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-mild-hybrid-150-s-tronic-7-s-line-ves00455193?apport=sans
2026-09-15T14:43:18,ves00462875,audi,a3-sportback-iv,tfsi-e-hybride-rechargeable-204-s-tronic-6-s-line,SANS APPORT AUDI A3 Sportback IV TFSI e,,,Hybride rechargeable,Automatique,10,543,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-e-hybride-rechargeable-204-s-tronic-6-s-line-ves00462875?apport=sans
2026-09-15T14:43:18,ves00462086,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,10,543,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00462086?apport=sans
2026-09-15T14:43:18,ves00440381,mini,cooper,156-ch-dkg7-c-jcw,MINI COOPER 156 ch DKG7 C JCW,occasion,SANS APPORT,Essence,Automatique,19350,544,https://auto-dispo.cic-leasing.fr/leasing-voiture/mini/cooper/156-ch-dkg7-c-jcw-ves00440381?apport=sans
2026-09-15T14:43:18,ves00451767,hyundai,tucson-iv,16-t-gdi-239-hybrid-bva6-n-line-executive,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 Hybrid BVA6 N Line Executive,,,Hybride,Automatique,10,544,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-hybrid-bva6-n-line-executive-ves00451767?apport=sans
2026-09-15T14:43:18,ves00459035,renault,rafale,e-tech-full-hybrid-200-ch-esprit-alpine,SANS APPORT RENAULT Rafale E-Tech full hybrid 200 ch esprit Alpine,,,Hybride,Automatique,100,544,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/rafale/e-tech-full-hybrid-200-ch-esprit-alpine-ves00459035?apport=sans
2026-09-15T14:43:18,ves00443007,cupra,formentor,20-tdi-150-ch-dsg7-v,CUPRA Formentor 2.0 TDI 150 ch DSG7 V,occasion,SANS APPORT,Diesel,Automatique,1006,544,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/formentor/20-tdi-150-ch-dsg7-v-ves00443007?apport=sans
2026-09-15T14:43:18,ves00410364,volkswagen,t-roc,20-tdi-150-start-stop-dsg7-life-plus,SANS APPORT VOLKSWAGEN T-Roc 2.0 TDI 150 Start/Stop DSG7 Life Plus,,,Diesel,Automatique,10,544,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/20-tdi-150-start-stop-dsg7-life-plus-ves00410364?apport=sans
2026-09-15T14:43:18,ves00445550,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,10,546,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00445550?apport=sans
2026-09-15T14:43:18,ves00382710,peugeot,3008-ii,hybrid-136-e-dcs6-gt,SANS APPORT PEUGEOT 3008 II Hybrid 136 e-DCS6 GT,,,Hybride,Automatique,10,546,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-ii/hybrid-136-e-dcs6-gt-ves00382710?apport=sans
2026-09-15T14:43:18,ves00458567,volkswagen,t-roc-cabriolet,15-tsi-evo2-150-start-stop-dsg7-r-line,VOLKSWAGEN T-Roc Cabriolet 1.5 TSI EVO2 150 Start/Stop DSG7 R-Line,occasion,SANS APPORT,Essence,Automatique,15036,547,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc-cabriolet/15-tsi-evo2-150-start-stop-dsg7-r-line-ves00458567?apport=sans
2026-09-15T14:43:18,ves00453001,renault,austral,full-hybrid-e-tech-200-ch-esprit-alpine,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Esprit Alpine,,,Hybride,Automatique,10,548,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-esprit-alpine-ves00453001?apport=sans
2026-09-15T14:43:18,ves00382723,peugeot,3008-ii,hybrid-136-e-dcs6-gt,SANS APPORT PEUGEOT 3008 II Hybrid 136 e-DCS6 GT,,,Hybride,Automatique,10,548,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-ii/hybrid-136-e-dcs6-gt-ves00382723?apport=sans
2026-09-15T14:43:18,ves00460574,volkswagen,t-roc-cabriolet,15-tsi-evo2-150-start-stop-dsg7-r-line,VOLKSWAGEN T-Roc Cabriolet 1.5 TSI EVO2 150 Start/Stop DSG7 R-Line,occasion,SANS APPORT,Essence,Automatique,17337,548,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc-cabriolet/15-tsi-evo2-150-start-stop-dsg7-r-line-ves00460574?apport=sans
2026-09-15T14:43:18,ves00443002,cupra,formentor,20-tdi-150-ch-dsg7-v,SANS APPORT CUPRA Formentor 2.0 TDI 150 ch DSG7 V,,,Diesel,Automatique,10,548,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/formentor/20-tdi-150-ch-dsg7-v-ves00443002?apport=sans
2026-09-15T14:43:18,ves00409774,ds,ds7,bluehdi-130-eat8-etoile,SANS APPORT DS DS7 BlueHDi 130 EAT8 Etoile,,,Diesel,Automatique,10,549,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds7/bluehdi-130-eat8-etoile-ves00409774?apport=sans
2026-09-15T14:43:18,ves00440167,peugeot,rifter,m-bluehdi-130-ss-eat8-5pl-gt,SANS APPORT PEUGEOT Rifter M BlueHDi 130 S&S EAT8 5pl GT,,,Diesel,Automatique,10,550,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/rifter/m-bluehdi-130-ss-eat8-5pl-gt-ves00440167?apport=sans
2026-09-15T14:43:18,ves00455928,audi,a3-sportback-iv,tdi-150-s-tronic-7-s-line,AUDI A3 Sportback IV TDI 150 S tronic 7 S line,occasion,SANS APPORT,Diesel,Automatique,15773,550,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tdi-150-s-tronic-7-s-line-ves00455928?apport=sans
2026-09-15T14:43:18,ves00440154,peugeot,rifter,m-bluehdi-130-ss-eat8-5pl-gt,SANS APPORT PEUGEOT Rifter M BlueHDi 130 S&S EAT8 5pl GT,,,Diesel,Automatique,10,550,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/rifter/m-bluehdi-130-ss-eat8-5pl-gt-ves00440154?apport=sans
2026-09-15T14:43:18,ves00440967,volkswagen,tiguan-iii,20-tdi-150ch-dsg7-life-plus,VOLKSWAGEN Tiguan III 2.0 TDI 150ch DSG7 Life Plus,occasion,SANS APPORT,Diesel,Automatique,18878,551,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/tiguan-iii/20-tdi-150ch-dsg7-life-plus-ves00440967?apport=sans
